optionid;date;cp_flag;style;exdate;last_date;open_interest;best_bid;best_offer;volume;strike_price;Mid;Strike
131016230;13.11.2019;C;E;17.04.2020;.;0;261,8;263;0;2895000;262,4;2895
131016231;13.11.2019;C;E;17.04.2020;07.11.2019;103;257,8;259;0;2900000;258,4;2900
131016232;13.11.2019;C;E;17.04.2020;.;0;253,8;255;0;2905000;254,4;2905
131016233;13.11.2019;C;E;17.04.2020;.;0;249,8;251;0;2910000;250,4;2910
131016234;13.11.2019;C;E;17.04.2020;.;0;245,8;247;0;2915000;246,4;2915
131016235;13.11.2019;C;E;17.04.2020;.;0;241,8;243,1;0;2920000;242,45;2920
131016236;13.11.2019;C;E;17.04.2020;.;0;237,9;239,1;0;2925000;238,5;2925
131016237;13.11.2019;C;E;17.04.2020;.;0;234;235,2;0;2930000;234,6;2930
131016238;13.11.2019;C;E;17.04.2020;.;0;230;231,3;0;2935000;230,65;2935
131016239;13.11.2019;C;E;17.04.2020;.;0;226,1;227,4;0;2940000;226,75;2940
131016240;13.11.2019;C;E;17.04.2020;.;0;222,2;223,5;0;2945000;222,85;2945
131016241;13.11.2019;C;E;17.04.2020;.;0;218,4;219,6;0;2950000;219;2950
131016242;13.11.2019;C;E;17.04.2020;.;0;214,5;215,7;0;2955000;215,1;2955
131016243;13.11.2019;C;E;17.04.2020;.;0;210,6;211,9;0;2960000;211,25;2960
131016244;13.11.2019;C;E;17.04.2020;.;0;206,8;208;0;2965000;207,4;2965
131016245;13.11.2019;C;E;17.04.2020;.;0;203;204,2;0;2970000;203,6;2970
131016246;13.11.2019;C;E;17.04.2020;01.11.2019;101;199,2;200,4;0;2975000;199,8;2975
131016247;13.11.2019;C;E;17.04.2020;.;0;195,4;196,6;0;2980000;196;2980
131016248;13.11.2019;C;E;17.04.2020;.;0;191,7;192,9;0;2985000;192,3;2985
131016249;13.11.2019;C;E;17.04.2020;.;0;187,9;189,1;0;2990000;188,5;2990
131016250;13.11.2019;C;E;17.04.2020;.;0;184,2;185,4;0;2995000;184,8;2995
131016251;13.11.2019;C;E;17.04.2020;22.10.2019;201;180,5;181,7;0;3000000;181,1;3000
131016252;13.11.2019;C;E;17.04.2020;21.10.2019;1;176,8;178;0;3005000;177,4;3005
131016253;13.11.2019;C;E;17.04.2020;.;0;173,1;174,3;0;3010000;173,7;3010
131016254;13.11.2019;C;E;17.04.2020;.;0;169,5;170,7;0;3015000;170,1;3015
131016255;13.11.2019;C;E;17.04.2020;.;0;165,9;167,1;0;3020000;166,5;3020
131016256;13.11.2019;C;E;17.04.2020;21.10.2019;1;162,3;163,5;0;3025000;162,9;3025
131016257;13.11.2019;C;E;17.04.2020;.;0;158,7;159,9;0;3030000;159,3;3030
131016258;13.11.2019;C;E;17.04.2020;.;0;155,2;156,3;0;3035000;155,75;3035
131016259;13.11.2019;C;E;17.04.2020;28.10.2019;1;151,7;152,8;0;3040000;152,25;3040
131016260;13.11.2019;C;E;17.04.2020;.;0;148,2;149,3;0;3045000;148,75;3045
131016261;13.11.2019;C;E;17.04.2020;08.11.2019;302;144,7;145,8;0;3050000;145,25;3050
131016262;13.11.2019;C;E;17.04.2020;01.11.2019;14;141,2;142,4;0;3055000;141,8;3055
131016263;13.11.2019;C;E;17.04.2020;.;0;137,8;139;0;3060000;138,4;3060
131016264;13.11.2019;C;E;17.04.2020;.;0;134,4;135,6;0;3065000;135;3065
131016265;13.11.2019;C;E;17.04.2020;.;0;131,1;132,2;0;3070000;131,65;3070
131016266;13.11.2019;C;E;17.04.2020;05.11.2019;1016;127,8;128,9;0;3075000;128,35;3075
131016267;13.11.2019;C;E;17.04.2020;.;0;124,5;125,6;0;3080000;125,05;3080
131016268;13.11.2019;C;E;17.04.2020;.;0;121,2;122,3;0;3085000;121,75;3085
131016269;13.11.2019;C;E;17.04.2020;12.11.2019;50;118;119,1;0;3090000;118,55;3090
131016270;13.11.2019;C;E;17.04.2020;12.11.2019;1;114,8;115,9;0;3095000;115,35;3095
131016271;13.11.2019;C;E;17.04.2020;13.11.2019;1775;111,6;112,7;650;3100000;112,15;3100
131016272;13.11.2019;C;E;17.04.2020;13.11.2019;6;108,5;109,5;2;3105000;109;3105
131016273;13.11.2019;C;E;17.04.2020;06.11.2019;62;105,4;106,4;0;3110000;105,9;3110
131016274;13.11.2019;C;E;17.04.2020;13.11.2019;64;102,3;103,3;6;3115000;102,8;3115
131016275;13.11.2019;C;E;17.04.2020;13.11.2019;0;99,3;100,3;8;3120000;99,8;3120
131016276;13.11.2019;C;E;17.04.2020;13.11.2019;512;96,3;97,3;4;3125000;96,8;3125
131016277;13.11.2019;C;E;17.04.2020;13.11.2019;25;93,4;94,4;4;3130000;93,9;3130
131016278;13.11.2019;C;E;17.04.2020;.;0;90,5;91,5;0;3135000;91;3135
131016279;13.11.2019;C;E;17.04.2020;13.11.2019;0;87,6;88,5;4;3140000;88,05;3140
131016280;13.11.2019;C;E;17.04.2020;.;0;84,8;85,8;0;3145000;85,3;3145
131016281;13.11.2019;C;E;17.04.2020;12.11.2019;611;82,1;82,9;0;3150000;82,5;3150
131016282;13.11.2019;C;E;17.04.2020;.;0;79,3;80,3;0;3155000;79,8;3155
131016283;13.11.2019;C;E;17.04.2020;12.11.2019;2;76,7;77,5;0;3160000;77,1;3160
131016284;13.11.2019;C;E;17.04.2020;.;0;74;75;0;3165000;74,5;3165
131016285;13.11.2019;C;E;17.04.2020;12.11.2019;2;71,5;72,3;0;3170000;71,9;3170
131016286;13.11.2019;C;E;17.04.2020;13.11.2019;1;68,9;69,8;24;3175000;69,35;3175
131016287;13.11.2019;C;E;17.04.2020;04.11.2019;3;66,4;67,3;0;3180000;66,85;3180
131016288;13.11.2019;C;E;17.04.2020;04.11.2019;3;64;64,9;0;3185000;64,45;3185
131016289;13.11.2019;C;E;17.04.2020;.;0;61,6;62,5;0;3190000;62,05;3190
131016290;13.11.2019;C;E;17.04.2020;.;0;59,3;60,2;0;3195000;59,75;3195
131016291;13.11.2019;C;E;17.04.2020;12.11.2019;828;57;57,9;0;3200000;57,45;3200
131016292;13.11.2019;C;E;17.04.2020;29.10.2019;70;54,8;55,7;0;3205000;55,25;3205
131016293;13.11.2019;C;E;17.04.2020;01.11.2019;20;52,6;53,5;0;3210000;53,05;3210
131016294;13.11.2019;C;E;17.04.2020;.;0;50,5;51,4;0;3215000;50,95;3215
131016295;13.11.2019;C;E;17.04.2020;08.11.2019;1;48,5;49,3;0;3220000;48,9;3220
131016296;13.11.2019;C;E;17.04.2020;08.11.2019;1;46,5;47,3;0;3225000;46,9;3225
131016297;13.11.2019;C;E;17.04.2020;.;0;44,5;45,3;0;3230000;44,9;3230
131016298;13.11.2019;C;E;17.04.2020;29.10.2019;46;40,8;41,6;0;3240000;41,2;3240
131016299;13.11.2019;C;E;17.04.2020;07.11.2019;54;37,3;38,1;0;3250000;37,7;3250
131016300;13.11.2019;C;E;17.04.2020;.;0;34;34,8;0;3260000;34,4;3260
131016301;13.11.2019;C;E;17.04.2020;06.11.2019;78;31;31,7;0;3270000;31,35;3270
131016302;13.11.2019;C;E;17.04.2020;04.11.2019;370;29,5;30,2;0;3275000;29,85;3275
131016303;13.11.2019;C;E;17.04.2020;21.10.2019;1;28,2;28,8;0;3280000;28,5;3280
131016304;13.11.2019;C;E;17.04.2020;.;0;25,5;26,2;0;3290000;25,85;3290
131016305;13.11.2019;C;E;17.04.2020;01.11.2019;436;23,1;23,8;0;3300000;23,45;3300
131016306;13.11.2019;C;E;17.04.2020;04.11.2019;559;18;18,6;0;3325000;18,3;3325
131016307;13.11.2019;C;E;17.04.2020;22.10.2019;250;14;14,5;0;3350000;14,25;3350
131109678;13.11.2019;C;E;17.04.2020;.;0;10,9;11,4;0;3375000;11,15;3375
131016308;13.11.2019;C;E;17.04.2020;30.10.2019;713;8,6;9;0;3400000;8,8;3400
131191309;13.11.2019;C;E;17.04.2020;.;0;6,8;7,2;0;3425000;7;3425
131046251;13.11.2019;C;E;17.04.2020;01.11.2019;153;5,4;5,8;0;3450000;5,6;3450
131016309;13.11.2019;C;E;17.04.2020;12.11.2019;169;3,6;3,9;0;3500000;3,75;3500
131016310;13.11.2019;C;E;17.04.2020;01.11.2019;0;1,8;2,05;0;3600000;1,925;3600
131016311;13.11.2019;C;E;17.04.2020;01.11.2019;0;0,95;1,15;0;3700000;1,05;3700
131016312;13.11.2019;C;E;17.04.2020;08.11.2019;10;0,5;0,65;0;3800000;0,575;3800
131046252;13.11.2019;C;E;17.04.2020;.;0;0,25;0,45;0;3900000;0,35;3900
131199690;13.11.2019;C;E;17.04.2020;.;0;0,1;0,35;0;4000000;0,225;4000
131016313;13.11.2019;P;E;17.04.2020;.;0;0,05;0,2;0;1200000;0,125;1200
131016314;13.11.2019;P;E;17.04.2020;30.10.2019;3;0,1;0,25;0;1300000;0,175;1300
131016315;13.11.2019;P;E;17.04.2020;.;0;0,2;0,35;0;1400000;0,275;1400
131016316;13.11.2019;P;E;17.04.2020;28.10.2019;705;0,35;0,5;0;1500000;0,425;1500
131016317;13.11.2019;P;E;17.04.2020;.;0;0,4;0,55;0;1525000;0,475;1525
131016318;13.11.2019;P;E;17.04.2020;.;0;0,4;0,6;0;1550000;0,5;1550
131016319;13.11.2019;P;E;17.04.2020;.;0;0,45;0,65;0;1575000;0,55;1575
131016320;13.11.2019;P;E;17.04.2020;.;0;0,5;0,65;0;1600000;0,575;1600
131016321;13.11.2019;P;E;17.04.2020;.;0;0,55;0,7;0;1625000;0,625;1625
131016322;13.11.2019;P;E;17.04.2020;07.11.2019;1;0,6;0,8;0;1650000;0,7;1650
131016323;13.11.2019;P;E;17.04.2020;29.10.2019;1000;0,7;0,85;0;1675000;0,775;1675
131016324;13.11.2019;P;E;17.04.2020;08.11.2019;11;0,75;0,9;0;1700000;0,825;1700
131016325;13.11.2019;P;E;17.04.2020;12.11.2019;67;0,8;0,95;0;1725000;0,875;1725
131016326;13.11.2019;P;E;17.04.2020;08.11.2019;128;0,9;1,05;0;1750000;0,975;1750
131016327;13.11.2019;P;E;17.04.2020;08.11.2019;58;0,95;1,1;0;1775000;1,025;1775
131016328;13.11.2019;P;E;17.04.2020;07.11.2019;506;1,05;1,2;0;1800000;1,125;1800
131016329;13.11.2019;P;E;17.04.2020;.;0;1,15;1,3;0;1825000;1,225;1825
131016330;13.11.2019;P;E;17.04.2020;.;0;1,25;1,45;0;1850000;1,35;1850
131016331;13.11.2019;P;E;17.04.2020;06.11.2019;103;1,4;1,55;0;1875000;1,475;1875
131016332;13.11.2019;P;E;17.04.2020;06.11.2019;0;1,55;1,75;0;1900000;1,65;1900
131016333;13.11.2019;P;E;17.04.2020;.;0;1,7;1,9;0;1925000;1,8;1925
131016334;13.11.2019;P;E;17.04.2020;06.11.2019;18;1,9;2,05;0;1950000;1,975;1950
131016335;13.11.2019;P;E;17.04.2020;06.11.2019;4502;2,1;2,25;0;1975000;2,175;1975
131016336;13.11.2019;P;E;17.04.2020;07.11.2019;114;2,3;2,5;0;2000000;2,4;2000
131016337;13.11.2019;P;E;17.04.2020;06.11.2019;98;2,55;2,75;0;2025000;2,65;2025
131016338;13.11.2019;P;E;17.04.2020;.;0;2,85;3;0;2050000;2,925;2050
131016339;13.11.2019;P;E;17.04.2020;04.11.2019;52;3,1;3,4;0;2075000;3,25;2075
131016340;13.11.2019;P;E;17.04.2020;11.11.2019;1199;3,5;3,7;0;2100000;3,6;2100
131016341;13.11.2019;P;E;17.04.2020;11.11.2019;196;3,6;3,9;0;2110000;3,75;2110
131016342;13.11.2019;P;E;17.04.2020;31.10.2019;33;3,8;4;0;2120000;3,9;2120
131016343;13.11.2019;P;E;17.04.2020;31.10.2019;191;3,8;4,1;0;2125000;3,95;2125
131016344;13.11.2019;P;E;17.04.2020;31.10.2019;81;3,9;4,2;0;2130000;4,05;2130
131016345;13.11.2019;P;E;17.04.2020;29.10.2019;4;4,1;4,4;0;2140000;4,25;2140
131016346;13.11.2019;P;E;17.04.2020;07.11.2019;370;4,3;4,5;0;2150000;4,4;2150
131016347;13.11.2019;P;E;17.04.2020;13.11.2019;0;4,5;4,7;100;2160000;4,6;2160
131016348;13.11.2019;P;E;17.04.2020;07.11.2019;2;4,6;4,9;0;2170000;4,75;2170
131016349;13.11.2019;P;E;17.04.2020;13.11.2019;160;4,7;5;8;2175000;4,85;2175
131016350;13.11.2019;P;E;17.04.2020;13.11.2019;1;4,8;5,1;100;2180000;4,95;2180
131016351;13.11.2019;P;E;17.04.2020;12.11.2019;4;5,1;5,3;0;2190000;5,2;2190
131016352;13.11.2019;P;E;17.04.2020;13.11.2019;352;5,3;5,5;12;2200000;5,4;2200
131016353;13.11.2019;P;E;17.04.2020;13.11.2019;107;5,5;5,8;36;2210000;5,65;2210
131016354;13.11.2019;P;E;17.04.2020;30.10.2019;149;5,7;6;0;2220000;5,85;2220
131016355;13.11.2019;P;E;17.04.2020;13.11.2019;175;5,8;6,1;11;2225000;5,95;2225
131016356;13.11.2019;P;E;17.04.2020;12.11.2019;6;6;6,2;0;2230000;6,1;2230
131016357;13.11.2019;P;E;17.04.2020;11.11.2019;1;6,2;6,5;0;2240000;6,35;2240
131016358;13.11.2019;P;E;17.04.2020;12.11.2019;27;6,5;6,7;0;2250000;6,6;2250
131016359;13.11.2019;P;E;17.04.2020;12.11.2019;26;6,7;7;0;2260000;6,85;2260
131016360;13.11.2019;P;E;17.04.2020;.;0;7;7,3;0;2270000;7,15;2270
131016361;13.11.2019;P;E;17.04.2020;13.11.2019;7;7,2;7,4;4;2275000;7,3;2275
131016362;13.11.2019;P;E;17.04.2020;07.11.2019;1;7,3;7,6;0;2280000;7,45;2280
131016363;13.11.2019;P;E;17.04.2020;12.11.2019;105;7,6;7,9;0;2290000;7,75;2290
131016364;13.11.2019;P;E;17.04.2020;13.11.2019;3056;7,9;8,2;6;2300000;8,05;2300
131016365;13.11.2019;P;E;17.04.2020;31.10.2019;8;8,3;8,5;0;2310000;8,4;2310
131016366;13.11.2019;P;E;17.04.2020;07.11.2019;24;8,6;8,9;0;2320000;8,75;2320
131016367;13.11.2019;P;E;17.04.2020;11.11.2019;103;8,8;9;0;2325000;8,9;2325
131016368;13.11.2019;P;E;17.04.2020;.;0;8,9;9,2;0;2330000;9,05;2330
131016369;13.11.2019;P;E;17.04.2020;.;0;9,3;9,6;0;2340000;9,45;2340
131016370;13.11.2019;P;E;17.04.2020;13.11.2019;616;9,7;9,9;8;2350000;9,8;2350
131016371;13.11.2019;P;E;17.04.2020;04.11.2019;2;10,1;10,3;0;2360000;10,2;2360
131016372;13.11.2019;P;E;17.04.2020;.;0;10,4;10,7;0;2370000;10,55;2370
131016373;13.11.2019;P;E;17.04.2020;12.11.2019;69;10,6;10,9;0;2375000;10,75;2375
131016374;13.11.2019;P;E;17.04.2020;.;0;10,9;11,1;0;2380000;11;2380
131016375;13.11.2019;P;E;17.04.2020;.;0;11,3;11,6;0;2390000;11,45;2390
131016376;13.11.2019;P;E;17.04.2020;.;0;11,5;11,8;0;2395000;11,65;2395
131016377;13.11.2019;P;E;17.04.2020;13.11.2019;6;11,7;12;8;2400000;11,85;2400
131016378;13.11.2019;P;E;17.04.2020;.;0;11,9;12,2;0;2405000;12,05;2405
131016379;13.11.2019;P;E;17.04.2020;.;0;12,2;12,5;0;2410000;12,35;2410
131016380;13.11.2019;P;E;17.04.2020;.;0;12,4;12,7;0;2415000;12,55;2415
131016381;13.11.2019;P;E;17.04.2020;.;0;12,6;12,9;0;2420000;12,75;2420
131016382;13.11.2019;P;E;17.04.2020;13.11.2019;312;12,9;13,2;4;2425000;13,05;2425
131016383;13.11.2019;P;E;17.04.2020;.;0;13,1;13,4;0;2430000;13,25;2430
131016384;13.11.2019;P;E;17.04.2020;.;0;13,3;13,7;0;2435000;13,5;2435
131016385;13.11.2019;P;E;17.04.2020;.;0;13,6;13,9;0;2440000;13,75;2440
131016386;13.11.2019;P;E;17.04.2020;.;0;13,8;14,2;0;2445000;14;2445
131016387;13.11.2019;P;E;17.04.2020;01.11.2019;565;14,1;14,4;0;2450000;14,25;2450
131016388;13.11.2019;P;E;17.04.2020;.;0;14,4;14,7;0;2455000;14,55;2455
131016389;13.11.2019;P;E;17.04.2020;.;0;14,6;15;0;2460000;14,8;2460
131016390;13.11.2019;P;E;17.04.2020;.;0;14,9;15,2;0;2465000;15,05;2465
131016391;13.11.2019;P;E;17.04.2020;.;0;15,2;15,5;0;2470000;15,35;2470
131016392;13.11.2019;P;E;17.04.2020;11.11.2019;616;15,4;15,8;0;2475000;15,6;2475
131016393;13.11.2019;P;E;17.04.2020;.;0;15,7;16,1;0;2480000;15,9;2480
131016394;13.11.2019;P;E;17.04.2020;.;0;16;16,4;0;2485000;16,2;2485
131016395;13.11.2019;P;E;17.04.2020;.;0;16,3;16,7;0;2490000;16,5;2490
131016396;13.11.2019;P;E;17.04.2020;.;0;16,6;17;0;2495000;16,8;2495
131016397;13.11.2019;P;E;17.04.2020;12.11.2019;2243;16,9;17,3;0;2500000;17,1;2500
131016398;13.11.2019;P;E;17.04.2020;.;0;17,2;17,6;0;2505000;17,4;2505
131016399;13.11.2019;P;E;17.04.2020;.;0;17,5;17,9;0;2510000;17,7;2510
131016400;13.11.2019;P;E;17.04.2020;.;0;17,8;18,2;0;2515000;18;2515
131016401;13.11.2019;P;E;17.04.2020;.;0;18,1;18,6;0;2520000;18,35;2520
131016402;13.11.2019;P;E;17.04.2020;29.10.2019;2500;18,5;18,9;0;2525000;18,7;2525
131016403;13.11.2019;P;E;17.04.2020;.;0;18,8;19,2;0;2530000;19;2530
131016404;13.11.2019;P;E;17.04.2020;.;0;19,1;19,6;0;2535000;19,35;2535
131016405;13.11.2019;P;E;17.04.2020;24.10.2019;1;19,5;19,9;0;2540000;19,7;2540
131016406;13.11.2019;P;E;17.04.2020;.;0;19,8;20,3;0;2545000;20,05;2545
131016407;13.11.2019;P;E;17.04.2020;30.10.2019;2427;20,2;20,6;0;2550000;20,4;2550
131016408;13.11.2019;P;E;17.04.2020;.;0;20,5;21;0;2555000;20,75;2555
131016409;13.11.2019;P;E;17.04.2020;.;0;20,9;21,3;0;2560000;21,1;2560
131016410;13.11.2019;P;E;17.04.2020;.;0;21,3;21,7;0;2565000;21,5;2565
131016411;13.11.2019;P;E;17.04.2020;.;0;21,6;22,1;0;2570000;21,85;2570
131016412;13.11.2019;P;E;17.04.2020;31.10.2019;600;22;22,5;0;2575000;22,25;2575
131016413;13.11.2019;P;E;17.04.2020;.;0;22,4;22,9;0;2580000;22,65;2580
131016414;13.11.2019;P;E;17.04.2020;04.11.2019;2;22,8;23,2;0;2585000;23;2585
131016415;13.11.2019;P;E;17.04.2020;04.11.2019;2;23,2;23,6;0;2590000;23,4;2590
131016416;13.11.2019;P;E;17.04.2020;12.11.2019;2;23,6;24,1;0;2595000;23,85;2595
131016417;13.11.2019;P;E;17.04.2020;12.11.2019;1962;24;24,5;0;2600000;24,25;2600
131016418;13.11.2019;P;E;17.04.2020;.;0;24,4;24,9;0;2605000;24,65;2605
131016419;13.11.2019;P;E;17.04.2020;23.10.2019;51;24,8;25,3;0;2610000;25,05;2610
131016420;13.11.2019;P;E;17.04.2020;.;0;25,3;25,7;0;2615000;25,5;2615
131016421;13.11.2019;P;E;17.04.2020;04.11.2019;1;25,7;26,2;0;2620000;25,95;2620
131016422;13.11.2019;P;E;17.04.2020;13.11.2019;736;26,2;26,6;8;2625000;26,4;2625
131016423;13.11.2019;P;E;17.04.2020;31.10.2019;8;26,6;27,1;0;2630000;26,85;2630
131016424;13.11.2019;P;E;17.04.2020;.;0;27,1;27,5;0;2635000;27,3;2635
131016425;13.11.2019;P;E;17.04.2020;.;0;27,5;28;0;2640000;27,75;2640
131016426;13.11.2019;P;E;17.04.2020;.;0;28;28,5;0;2645000;28,25;2645
131016427;13.11.2019;P;E;17.04.2020;12.11.2019;1810;28,5;29;0;2650000;28,75;2650
131016428;13.11.2019;P;E;17.04.2020;.;0;29;29,5;0;2655000;29,25;2655
131016429;13.11.2019;P;E;17.04.2020;28.10.2019;48;29,5;30;0;2660000;29,75;2660
131016430;13.11.2019;P;E;17.04.2020;.;0;30;30,5;0;2665000;30,25;2665
131016431;13.11.2019;P;E;17.04.2020;.;0;30,5;31;0;2670000;30,75;2670
131016432;13.11.2019;P;E;17.04.2020;13.11.2019;99;31;31,5;3;2675000;31,25;2675
131016433;13.11.2019;P;E;17.04.2020;.;0;31,5;32;0;2680000;31,75;2680
131016434;13.11.2019;P;E;17.04.2020;.;0;32;32,5;0;2685000;32,25;2685
131016435;13.11.2019;P;E;17.04.2020;.;0;32,6;33,1;0;2690000;32,85;2690
131016436;13.11.2019;P;E;17.04.2020;04.11.2019;4;33,1;33,6;0;2695000;33,35;2695
131016437;13.11.2019;P;E;17.04.2020;13.11.2019;3583;33,7;34,2;78;2700000;33,95;2700
131016438;13.11.2019;P;E;17.04.2020;.;0;34,2;34,7;0;2705000;34,45;2705
131016439;13.11.2019;P;E;17.04.2020;.;0;34,8;35,3;0;2710000;35,05;2710
131016440;13.11.2019;P;E;17.04.2020;.;0;35,4;35,9;0;2715000;35,65;2715
131016441;13.11.2019;P;E;17.04.2020;04.11.2019;1;35,9;36,5;0;2720000;36,2;2720
131016442;13.11.2019;P;E;17.04.2020;13.11.2019;153;36,5;37,1;18;2725000;36,8;2725
131016443;13.11.2019;P;E;17.04.2020;.;0;37,1;37,7;0;2730000;37,4;2730
131016444;13.11.2019;P;E;17.04.2020;31.10.2019;82;37,7;38,3;0;2735000;38;2735
131016445;13.11.2019;P;E;17.04.2020;.;0;38,4;38,9;0;2740000;38,65;2740
131016446;13.11.2019;P;E;17.04.2020;.;0;39;39,5;0;2745000;39,25;2745
131016447;13.11.2019;P;E;17.04.2020;13.11.2019;10150;39,6;40,2;40;2750000;39,9;2750
131016448;13.11.2019;P;E;17.04.2020;.;0;40,3;40,8;0;2755000;40,55;2755
131016449;13.11.2019;P;E;17.04.2020;29.10.2019;99;40,9;41,5;0;2760000;41,2;2760
131016450;13.11.2019;P;E;17.04.2020;29.10.2019;99;41,6;42,1;0;2765000;41,85;2765
131016451;13.11.2019;P;E;17.04.2020;.;0;42,2;42,8;0;2770000;42,5;2770
131016452;13.11.2019;P;E;17.04.2020;13.11.2019;558;42,9;43,5;30;2775000;43,2;2775
131016453;13.11.2019;P;E;17.04.2020;13.11.2019;0;43,6;44,2;16;2780000;43,9;2780
131016454;13.11.2019;P;E;17.04.2020;29.10.2019;27;44,3;44,9;0;2785000;44,6;2785
131016455;13.11.2019;P;E;17.04.2020;.;0;45;45,6;0;2790000;45,3;2790
131016456;13.11.2019;P;E;17.04.2020;.;0;45,7;46,3;0;2795000;46;2795
131016457;13.11.2019;P;E;17.04.2020;13.11.2019;336;46,4;47;24;2800000;46,7;2800
131016458;13.11.2019;P;E;17.04.2020;.;0;47,2;47,8;0;2805000;47,5;2805
131016459;13.11.2019;P;E;17.04.2020;.;0;47,9;48,5;0;2810000;48,2;2810
131016460;13.11.2019;P;E;17.04.2020;.;0;48,7;49,3;0;2815000;49;2815
131016461;13.11.2019;P;E;17.04.2020;.;0;49,4;50;0;2820000;49,7;2820
131016462;13.11.2019;P;E;17.04.2020;04.11.2019;102;50,2;50,8;0;2825000;50,5;2825
131016463;13.11.2019;P;E;17.04.2020;28.10.2019;24;51;51,6;0;2830000;51,3;2830
131016464;13.11.2019;P;E;17.04.2020;.;0;51,8;52,4;0;2835000;52,1;2835
131016465;13.11.2019;P;E;17.04.2020;.;0;52,6;53,2;0;2840000;52,9;2840
131016466;13.11.2019;P;E;17.04.2020;.;0;53,4;54;0;2845000;53,7;2845
131016467;13.11.2019;P;E;17.04.2020;13.11.2019;2260;54,2;54,8;518;2850000;54,5;2850
131016468;13.11.2019;P;E;17.04.2020;.;0;55;55,7;0;2855000;55,35;2855
131016469;13.11.2019;P;E;17.04.2020;04.11.2019;2;55,9;56,5;0;2860000;56,2;2860
131016470;13.11.2019;P;E;17.04.2020;.;0;56,7;57,4;0;2865000;57,05;2865
131016471;13.11.2019;P;E;17.04.2020;.;0;57,6;58,3;0;2870000;57,95;2870
131016472;13.11.2019;P;E;17.04.2020;13.11.2019;521;58,5;59,2;16;2875000;58,85;2875
131016473;13.11.2019;P;E;17.04.2020;.;0;59,4;60,1;0;2880000;59,75;2880
131016474;13.11.2019;P;E;17.04.2020;01.11.2019;2;60,3;61;0;2885000;60,65;2885
131016475;13.11.2019;P;E;17.04.2020;30.10.2019;2;61,2;61,9;0;2890000;61,55;2890
131016476;13.11.2019;P;E;17.04.2020;.;0;62,1;62,8;0;2895000;62,45;2895
131016477;13.11.2019;P;E;17.04.2020;13.11.2019;1754;63;63,8;5;2900000;63,4;2900
131016478;13.11.2019;P;E;17.04.2020;31.10.2019;77;64;64,8;0;2905000;64,4;2905
131016479;13.11.2019;P;E;17.04.2020;24.10.2019;2;65;65,7;0;2910000;65,35;2910
131016480;13.11.2019;P;E;17.04.2020;31.10.2019;80;65,9;66,7;0;2915000;66,3;2915
131016481;13.11.2019;P;E;17.04.2020;11.11.2019;8;66,9;67,7;0;2920000;67,3;2920
131016482;13.11.2019;P;E;17.04.2020;13.11.2019;1940;67,9;68,7;60;2925000;68,3;2925
131016483;13.11.2019;P;E;17.04.2020;.;0;68,9;69,7;0;2930000;69,3;2930
131016484;13.11.2019;P;E;17.04.2020;.;0;70;70,8;0;2935000;70,4;2935
131016485;13.11.2019;P;E;17.04.2020;30.10.2019;5;71;71,8;0;2940000;71,4;2940
131016486;13.11.2019;P;E;17.04.2020;24.10.2019;50;72,1;72,9;0;2945000;72,5;2945
131016487;13.11.2019;P;E;17.04.2020;13.11.2019;360;73,2;74;7;2950000;73,6;2950
131016488;13.11.2019;P;E;17.04.2020;.;0;74,3;75,1;0;2955000;74,7;2955
131016489;13.11.2019;P;E;17.04.2020;.;0;75,4;76,2;0;2960000;75,8;2960
131016490;13.11.2019;P;E;17.04.2020;.;0;76,5;77,3;0;2965000;76,9;2965
131016491;13.11.2019;P;E;17.04.2020;.;0;77,7;78,5;0;2970000;78,1;2970
131016492;13.11.2019;P;E;17.04.2020;29.10.2019;23;78,8;79,6;0;2975000;79,2;2975
131016493;13.11.2019;P;E;17.04.2020;.;0;80;80,8;0;2980000;80,4;2980
131016494;13.11.2019;P;E;17.04.2020;12.11.2019;20;81,2;82;0;2985000;81,6;2985
131016495;13.11.2019;P;E;17.04.2020;04.11.2019;25;82,4;83,2;0;2990000;82,8;2990
131016496;13.11.2019;P;E;17.04.2020;12.11.2019;43;83,6;84,4;0;2995000;84;2995
131016497;13.11.2019;P;E;17.04.2020;13.11.2019;807;84,9;85,7;250;3000000;85,3;3000
131016498;13.11.2019;P;E;17.04.2020;12.11.2019;56;86,2;87;0;3005000;86,6;3005
131016499;13.11.2019;P;E;17.04.2020;.;0;87,5;88,3;0;3010000;87,9;3010
131016500;13.11.2019;P;E;17.04.2020;25.10.2019;2;88,8;89,6;0;3015000;89,2;3015
131016501;13.11.2019;P;E;17.04.2020;.;0;90,2;90,9;0;3020000;90,55;3020
131016502;13.11.2019;P;E;17.04.2020;13.11.2019;1300;91,5;92,3;500;3025000;91,9;3025
131016503;13.11.2019;P;E;17.04.2020;.;0;92,9;93,7;0;3030000;93,3;3030
131016504;13.11.2019;P;E;17.04.2020;29.10.2019;2;94,3;95,1;0;3035000;94,7;3035
131016505;13.11.2019;P;E;17.04.2020;28.10.2019;1;95,7;96,5;0;3040000;96,1;3040
131016506;13.11.2019;P;E;17.04.2020;29.10.2019;500;97,2;98;0;3045000;97,6;3045
131016507;13.11.2019;P;E;17.04.2020;13.11.2019;2303;98,6;99,5;1000;3050000;99,05;3050
